"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","TIPUTENZA2","Tipologia di utenza","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2014","2014",6,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2015","2015",4,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2016","2016",5,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2017","2017",16,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2018","2018",11,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2019","2019",6,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2020","2020",28,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2021","2021",33,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2022","2022",22,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2013","2013",2525,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2014","2014",1279,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2015","2015",1336,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2016","2016",1131,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2017","2017",2080,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2018","2018",2558,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2019","2019",1738,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2020","2020",5839,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2021","2021",8364,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2022","2022",7154,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2013","2013",3292,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2014","2014",1651,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2015","2015",1674,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2016","2016",1404,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2017","2017",2603,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2018","2018",3188,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2019","2019",2094,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2020","2020",6921,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2021","2021",10274,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2022","2022",8771,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2013","2013",17,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2014","2014",3,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2015","2015",2,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2016","2016",6,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2017","2017",15,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2018","2018",15,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2019","2019",5,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2020","2020",31,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2021","2021",38,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2022","2022",21,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2013","2013",31,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2014","2014",34,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2015","2015",42,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2016","2016",46,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2017","2017",87,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2018","2018",81,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2019","2019",52,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2020","2020",188,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2021","2021",334,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2022","2022",145,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2013","2013",8,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2014","2014",8,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2015","2015",7,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2016","2016",6,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2017","2017",21,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2018","2018",12,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2019","2019",9,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2020","2020",36,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2021","2021",45,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2022","2022",30,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2013","2013",3236,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2014","2014",1606,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2015","2015",1623,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2016","2016",1346,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2017","2017",2480,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2018","2018",3080,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2019","2019",2028,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2020","2020",6666,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2021","2021",9857,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2022","2022",8575,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2013","2013",245,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2014","2014",47,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2015","2015",1,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2019","2019",2,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2020","2020",9,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2021","2021",11,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2022","2022",15,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","NRP","non indicato","WORLD","Mondo","2013","2013",1,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","WORLD","Mondo","2013","2013",244,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","WORLD","Mondo","2014","2014",47,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","WORLD","Mondo","2015","2015",1,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","WORLD","Mondo","2019","2019",2,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","WORLD","Mondo","2020","2020",9,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","WORLD","Mondo","2021","2021",11,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","WORLD","Mondo","2022","2022",15,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2013","2013",343,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2014","2014",150,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2015","2015",73,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2016","2016",68,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2017","2017",72,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2018","2018",75,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2019","2019",66,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",113,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",119,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",119,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WRL_X_ITA","Paesi esteri","2013","2013",15,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WRL_X_ITA","Paesi esteri","2014","2014",3,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WRL_X_ITA","Paesi esteri","2016","2016",1,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WRL_X_ITA","Paesi esteri","2017","2017",2,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WRL_X_ITA","Paesi esteri","2018","2018",4,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WRL_X_ITA","Paesi esteri","2019","2019",2,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",1,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WRL_X_ITA","Paesi esteri","2013","2013",34,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WRL_X_ITA","Paesi esteri","2014","2014",34,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WRL_X_ITA","Paesi esteri","2015","2015",18,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WRL_X_ITA","Paesi esteri","2016","2016",13,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WRL_X_ITA","Paesi esteri","2017","2017",12,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WRL_X_ITA","Paesi esteri","2018","2018",10,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WRL_X_ITA","Paesi esteri","2019","2019",6,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",14,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",14,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",17,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2013","2013",3,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2014","2014",3,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2015","2015",1,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2016","2016",1,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2018","2018",1,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2019","2019",1,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WRL_X_ITA","Paesi esteri","2013","2013",291,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WRL_X_ITA","Paesi esteri","2014","2014",110,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WRL_X_ITA","Paesi esteri","2015","2015",54,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WRL_X_ITA","Paesi esteri","2016","2016",53,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WRL_X_ITA","Paesi esteri","2017","2017",58,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WRL_X_ITA","Paesi esteri","2018","2018",60,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WRL_X_ITA","Paesi esteri","2019","2019",57,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",98,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",104,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",101,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2013","2013",4168,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2014","2014",2231,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2015","2015",1517,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2016","2016",1411,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2017","2017",1498,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2018","2018",1727,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2019","2019",1806,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",2250,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",2250,,
