"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","SI_NO","Disabilità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF6","Calabria","USERS","utenti del 1522","T","totale","1","si","2020","2020",71,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","1","si","2021","2021",120,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","1","si","2022","2022",97,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","9","totale","2013","2013",882,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","9","totale","2014","2014",672,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","9","totale","2015","2015",530,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","9","totale","2016","2016",409,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","9","totale","2017","2017",376,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","9","totale","2018","2018",503,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","9","totale","2019","2019",510,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","9","totale","2020","2020",689,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","9","totale","2021","2021",654,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","9","totale","2022","2022",691,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","2","non indicato ","2013","2013",52,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","2","non indicato ","2014","2014",20,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","2","non indicato ","2015","2015",75,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","2","non indicato ","2016","2016",41,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","2","non indicato ","2017","2017",26,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","2","non indicato ","2018","2018",12,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","2","non indicato ","2019","2019",13,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","2","non indicato ","2020","2020",126,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","2","non indicato ","2021","2021",198,,
"ITF6","Calabria","USERS","utenti del 1522","T","totale","2","non indicato ","2022","2022",267,,
"ITF6","Calabria","USERS","utenti del 1522","NRP","non indicato","0","no","2013","2013",7,,
"ITF6","Calabria","USERS","utenti del 1522","NRP","non indicato","9","totale","2013","2013",11,,
"ITF6","Calabria","USERS","utenti del 1522","NRP","non indicato","9","totale","2014","2014",1,,
"ITF6","Calabria","USERS","utenti del 1522","NRP","non indicato","2","non indicato ","2013","2013",4,,
"ITF6","Calabria","USERS","utenti del 1522","NRP","non indicato","2","non indicato ","2014","2014",1,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","0","no","2013","2013",315,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","0","no","2014","2014",282,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","0","no","2015","2015",198,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","0","no","2016","2016",132,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","0","no","2017","2017",189,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","0","no","2018","2018",210,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","0","no","2019","2019",222,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","0","no","2020","2020",208,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","0","no","2021","2021",136,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","0","no","2022","2022",110,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","1","si","2013","2013",18,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","1","si","2014","2014",13,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","1","si","2015","2015",11,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","1","si","2016","2016",11,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","1","si","2017","2017",6,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","1","si","2018","2018",8,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","1","si","2019","2019",7,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","1","si","2020","2020",14,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","1","si","2021","2021",22,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","1","si","2022","2022",20,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","9","totale","2013","2013",361,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","9","totale","2014","2014",313,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","9","totale","2015","2015",241,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","9","totale","2016","2016",168,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","9","totale","2017","2017",213,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","9","totale","2018","2018",225,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","9","totale","2019","2019",237,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","9","totale","2020","2020",265,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","9","totale","2021","2021",265,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","9","totale","2022","2022",232,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","2","non indicato ","2013","2013",28,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","2","non indicato ","2014","2014",18,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","2","non indicato ","2015","2015",32,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","2","non indicato ","2016","2016",25,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","2","non indicato ","2017","2017",18,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","2","non indicato ","2018","2018",7,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","2","non indicato ","2019","2019",8,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","2","non indicato ","2020","2020",43,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","2","non indicato ","2021","2021",107,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","2","non indicato ","2022","2022",102,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","0","no","2013","2013",2928,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","0","no","2014","2014",2281,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","0","no","2015","2015",1477,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","0","no","2016","2016",1549,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","0","no","2017","2017",1336,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","0","no","2018","2018",1712,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","0","no","2019","2019",1503,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","0","no","2020","2020",1620,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","0","no","2021","2021",1160,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","0","no","2022","2022",1072,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","1","si","2013","2013",113,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","1","si","2014","2014",63,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","1","si","2015","2015",40,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","1","si","2016","2016",64,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","1","si","2017","2017",37,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","1","si","2018","2018",31,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","1","si","2019","2019",49,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","1","si","2020","2020",111,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","1","si","2021","2021",331,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","1","si","2022","2022",169,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","9","totale","2013","2013",3219,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","9","totale","2014","2014",2430,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","9","totale","2015","2015",1745,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","9","totale","2016","2016",1774,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","9","totale","2017","2017",1486,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","9","totale","2018","2018",1771,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","9","totale","2019","2019",1570,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","9","totale","2020","2020",2053,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","9","totale","2021","2021",2262,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","9","totale","2022","2022",2036,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","2","non indicato ","2013","2013",178,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","2","non indicato ","2014","2014",86,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","2","non indicato ","2015","2015",228,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","2","non indicato ","2016","2016",161,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","2","non indicato ","2017","2017",113,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","2","non indicato ","2018","2018",28,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","2","non indicato ","2019","2019",18,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","2","non indicato ","2020","2020",322,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","2","non indicato ","2021","2021",771,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","2","non indicato ","2022","2022",795,,
"ITG","Isole","USERS","utenti del 1522","T","totale","0","no","2013","2013",3264,,
"ITG","Isole","USERS","utenti del 1522","T","totale","0","no","2014","2014",2569,,
"ITG","Isole","USERS","utenti del 1522","T","totale","0","no","2015","2015",1675,,
"ITG","Isole","USERS","utenti del 1522","T","totale","0","no","2016","2016",1681,,
"ITG","Isole","USERS","utenti del 1522","T","totale","0","no","2017","2017",1525,,
